movie_id,title,release_year,release_date,runtime,mpa_rating,mpa_rating_origin,imdb_score,votes,reviews_users,reviews_critics,budget,income_usa,income_ww,theater_opening,theater_total,country_1,country_2,country_3,studio,director,Genre_1,Genre_2,Genre_3,Genre_4,Genre_5,Genre_6,Genre_7,Genre_8,awards,contract_price,studio_score,price_class,writer_1,writer_2,actor_1,actor_2,actor_3,description,storyline
tt0889573,The Switch,2010,08-20-2010,101,PG-13,PG-13,6.1,92078,132,183,19000000,27779426,49843011,2012,2017,USA,,,Mira.,Josh Gordon,Comedy,Drama,Romance,,,,,,1 win & 3 nominations.,2095,2,1,Jeffrey Eugenides,Allan Loeb,Jason Bateman,Victor Pagan,Jennifer Aniston,"Seven years after the fact, a man comes to the realization that he was the sperm donor for his best friend's boy.","Kassie (Jennifer Aniston) and Wally (Jason Bateman) are best friends. Being unlucky in love, Kassie has decided to have a child using artificial insemination. Wally doesn't like this idea, but he isn't capable of admitting to himself, let alone to Kassie, that he's in love with her. At Kassie's artificial insemination party, Wally gets very drunk and spies the sperm donor's sample in the bathroom. Wally was way too drunk to know what he did that night, and Kassie has moved away because she doesn't feel that"
tt0420238,The Tale of Despereaux,2008,12-19-2008,93,G,G,6.1,34458,108,116,60000000,50877145,86947965,3104,3107,UK,USA,,Universal,Sam Fell,Animation,Adventure,Comedy,Family,Fantasy,,,,1 win & 8 nominations.,2385,10,3,Kate DiCamillo,Will McRobb,Matthew Broderick,Dustin Hoffman,Emma Watson,An unusually brave mouse helps to restore happiness to a forlorn kingdom after making friends with a gentleman rat.,"The tale of three unlikely heroes - a misfit mouse who prefers reading books to eating them, an unhappy rat who schemes to leave the darkness of the dungeon, and a bumbling servant girl with cauliflower ears - whose fates are intertwined with that of the castle's princess."
tt0420294,The Texas Chainsaw Massacre: The Beginning,2006,10-06-2006,91,R,R,5.8,65242,390,203,16000000,39517763,51764406,2820,2820,USA,,,NL,Jonathan Liebesma,Horror,Thriller,,,,,,,5 nominations.,2145,4,1,Sheldon Turner,Sheldon Turner,Jordana Brewster,Taylor Handley,Diora Baird,"Before being sent to serve in Vietnam, two brothers and their girlfriends take one last road trip, but when they get into an accident, a terrifying experience will take them to a secluded house of horrors, with a chainsaw-wielding killer.","In August, 1939, a worker goes into labor while working in a slaughterhouse and dies after a complicated labor, though the deformed child survives. The possibly orphaned baby is dumped in a garbage container and found by a beggar later, who brings him home. Along the years, the mentally retarded and disturbed boy called Thomas is raised by the Hewitt family in spite of having psychological problems as well as suffering from an unnamed skin disorder, later working in a meat packing plant. In July, 1969, when"
tt2980516,The Theory of Everything,2014,11-26-2014,123,PG-13,PG-13,7.7,370337,463,430,15000000,35893537,123726688,5,1220,UK,Japan,USA,Focus,James Marsh,Biography,Drama,Romance,,,,,,Won 1 Oscar.,2145,4,1,Anthony McCarten,Jane Hawking,Eddie Redmayne,Felicity Jones,Tom Prior,A look at the relationship between the famous physicist Stephen Hawking and his wife.,"The Theory of Everything is the story of the most brilliant and celebrated physicist of our time, Stephen Hawking, and Jane Wilde the arts student he fell in love with whilst studying at Cambridge in the 1960s. Little was expected from Stephen Hawking, a bright but shiftless student of cosmology, given just two years to live following the diagnosis of a fatal illness at 21 years of age. He became galvanized, however, by the love of fellow Cambridge student, Jane Wilde, and he went on to be called the succes"
tt0419294,The Three Burials of Melquiades Estrada,2005,02-24-2006,121,R,R,7.4,37422,212,176,15000000,5027684,9045364,5,356,Fra,USA,Mexic,SPC,Tommy Lee Jones,Adventure,Crime,Drama,Mystery,Western,,,,5 wins & 8 nominations.,2145,4,1,Guillermo Arriaga,,Tommy Lee Jones,Barry Pepper,Julio Cesar Cedillo,Ranch foreman Pete Perkins looks to fulfill the promise to his recently deceased best friend by burying him in his hometown in Mexico.,"A man is shot and quickly buried in the high desert of west Texas. The body is found and reburied in Van Horn's town cemetery. Pete Perkins, a local ranch foreman, kidnaps a Border Patrolman and forces him to disinter the body. With his captive in tow and the body tied to a mule, Pete undertakes a dangerous and quixotic journey into Mexico."
tt0383010,The Three Stooges,2012,04-13-2012,92,PG,PG,5,28892,207,163,30000000,44338224,54819301,3477,3482,USA,,,20th Century Fox,Bobby Farrelly,Comedy,Family,,,,,,,4 nominations.,2285,6,3,Mike Cerrone,Bobby Farrelly,Sean Hayes,Will Sasso,Chris Diamantopoulos,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality television show.","Left on the doorstep of an orphanage run by nuns at birth, three friends Moe, Larry and Curly spend their time eye poking and slapping each other all the day long. But when their orphanage suddenly goes bankrupt, the three Stooges set out to save it by journeying into the world to find a way to raise the money required. But their quest brings them into being used in a murder scheme and landing them into a popular reality show."
tt0452694,The Time Traveler's Wife,2009,08-14-2009,107,PG-13,PG-13,7.1,134679,261,217,39000000,63414846,101344412,2988,2988,USA,,,WB (NL),Robert Schwentke,Drama,Fantasy,Romance,Sci-Fi,,,,,1 win & 5 nominations.,2285,6,3,Bruce Joel Rubin,Audrey Niffenegger,Michelle Nolden,Alex Ferris,Arliss Howard,"A Chicago librarian has a gene that causes him to involuntarily time travel, creating complications in his marriage.","When Henry DeTamble meets Clare Abshire in a Chicago library they both understand that he is a time traveler, but she knows much more about him as he has not yet been to the times and places where they have already met. He falls in love with her, as she has already with him, but his continuing unavoidable absences while time traveling - and then returning with increasing knowledge of their future - makes things ever more difficult for Clare."
tt1243957,The Tourist,2010,12-10-2010,103,PG-13,PG-13,6,210620,411,326,100000000,67631157,278346189,2756,2756,USA,France,Italy,Sony Pictures/Columbia,Florian Henckel v,Action,Adventure,Crime,Mystery,Romance,Thriller,,,Nominated for 3 Golden Globes.,2385,10,3,Florian Henckel von Donnersmarck,Christopher McQuarrie,Johnny Depp,Angelina Jolie,Paul Bettany,"Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path.","Elise (Angelina Jolie) sits next to an American tourist, Frank (Johnny Depp), on a train going to Venice. She has chosen him as a decoy, making believe that he is her lover who is wanted by police. Not only will they need to evade the police, but also the mobster whose money her lover stole."
tt0840361,The Town,2010,09-17-2010,125,R,R,7.5,328924,468,388,37000000,92186262,154026136,2861,2935,USA,,,WB,Ben Affleck,Crime,Drama,Thriller,,,,,,Nominated for 1 Oscar.,2700,10,10,Peter Craig,Ben Affleck,Ben Affleck,Rebecca Hall,Jon Hamm,"A longtime thief, planning his next job, tries to balance his feelings for a bank manager connected to an earlier heist, and a hell-bent F.B.I Agent looking to bring him and his crew down.","The Charlestown neighborhood of Boston is renowned for churning out a high number of armed robbers, generation after generation. These robbers never leave their Charlestown life on their own volition, the neighborhood where there is an unwritten code to protect that lifestyle. Such robbers include friends Doug MacRay, James Coughlin, Albert 'Gloansy' Magloan and Desmond Elden. Doug and James in particular treat each other like family, as the Coughlins have realistically been as such to Doug since Doug's mot"
tt2938956,The Transporter Refueled,2015,09-04-2015,96,PG-13,PG-13,5.2,36949,143,164,25000000,16029670,72629670,3434,3434,Fra,China,Belgi,EC,Camille Delamarre,Action,Adventure,Thriller,,,,,,,2145,4,1,Adam Cooper,Bill Collage,Ed Skrein,Ray Stevenson,Loan Chabanol,"In the south of France, former special-ops mercenary Frank Martin enters into a game of chess with a femme-fatale and her three sidekicks who are looking for revenge against a sinister Russian kingpin.","Frank Martin, played by newcomer Ed Skrein, a former special-ops mercenary, is now living a less perilous life - or so he thinks - transporting classified packages for questionable people. When Frank's father (Ray Stevenson) pays him a visit in the south of France, their father-son bonding weekend takes a turn for the worse when Frank is engaged by a cunning femme-fatale, Anna (Loan Chabanol), and her three seductive sidekicks to orchestrate the bank heist of the century. Frank must use his covert expertise"
tt1325004,The Twilight Saga: Eclipse,2010,06-30-2010,124,PG-13,PG-13,5,215554,509,285,68000000,300531751,698491347,4468,4468,USA,,,Sum.,David Slade,Adventure,Drama,Fantasy,Romance,,,,,22 wins & 34 nominations.,2145,4,1,Melissa Rosenberg,Stephenie Meyer,Xavier Samuel,Kristen Stewart,Robert Pattinson,"As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.","Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob -- knowing that her decision has the potential to ignite the struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life."
tt1259571,The Twilight Saga: New Moon,2009,11-20-2009,130,PG-13,PG-13,4.7,252668,938,297,50000000,297816253,711020081,4024,4124,USA,,,Sum.,Chris Weitz,Adventure,Drama,Fantasy,Romance,,,,,20 wins & 24 nominations.,2145,4,1,Melissa Rosenberg,Stephenie Meyer,Kristen Stewart,Christina Jastrzembska,Robert Pattinson,"Edward leaves Bella after an attack that nearly claimed her life, and, in her depression, she falls into yet another difficult relationship - this time with her close friend, Jacob Black.","After Bella recovers from the vampire attack that almost claimed her life, she looks to celebrate her birthday with Edward and his family. However, a minor accident during the festivities results in Bella's blood being shed, a sight that proves too intense for the Cullens, who decide to leave the town of Forks, Washington for Bella and Edward's sake. Initially heartbroken, Bella finds a form of comfort in reckless living, as well as an even-closer friendship with Jacob Black. Danger in different forms await"
tt1142988,The Ugly Truth,2009,07-24-2009,96,R,R,6.4,193546,186,175,38000000,88915214,321682600,2882,2975,USA,,,Sony Pictures/Columbia,Robert Luketic,Comedy,Romance,,,,,,,3 wins & 5 nominations.,2295,10,1,Nicole Eastman,Karen McCullah,Katherine Heigl,Gerard Butler,Bree Turner,An uptight television producer takes control of a morning show segment on modern relationships hosted by a misogynistic man.,"A romantically challenged morning show producer is reluctantly embroiled in a series of outrageous tests by her chauvinistic correspondent to prove his theories on relationships and help her find love. His clever ploys, however, lead to an unexpected result."
tt0815245,The Uninvited,2009,01-30-2009,87,PG-13,PG-13,6.3,72674,195,192,.,28596818,41624046,2344,2344,USA,Canada,Germa,P/DW,Charles Guard,Drama,Horror,Mystery,Thriller,,,,,2 nominations.,2145,4,1,Craig Rosenberg,Doug Miro,Emily Browning,Arielle Kebbel,David Strathairn,"Anna returns home after a stint in a mental hospital, but her recovery is jeopardized by her cruel stepmother and ghastly visions of her dead mother.","After the death of her ill mother in a fire, teenager Anna tries to commit suicide and is sent to a mental institution for treatment. 10 months later, she still can't remember what happened the night her mother dies, but her psychiatrist, Dr. Silberling, discharges her, telling her that she has resolved her issues. Her father Steven, a successful author, brings her back home to their isolated mansion near the coast, where Anna finds that her mother's former nurse, Rachel Summers, is her stepmother now. Anna"
tt1987680,The Upside,2017,01-11-2019,126,PG-13,PG-13,6.8,33879,689,144,37500000,108252517,122752517,3080,3568,USA,,,STX,Neil Burger,Comedy,Drama,,,,,,,2 wins & 3 nominations.,2145,4,1,Jon Hartmere,　ric Toledano,Kevin Hart,Bryan Cranston,Nicole Kidman,A comedic look at the relationship between a wealthy man with quadriplegia and an unemployed man with a criminal record who's hired to help him.,"Philip is a disabled white billionaire, who feels that life is not worth living. To help him in his day to day routine, he hires Del, an African American parolee, trying to reconnect with his estranged wife. What begins as a professional relationship develops into a friendship as Del shows his grouchy charge that life is worth living."
