customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,ClusterHierarchical,ClusterKmeans,movie_watched,scribe_total,movie_watched_no_dup
C8000,M,40,40대,M,Y,관악구,2018,65,3,16,9,12
C8001,M,21,20대,S,N,관악구,2018,61,3,10,7,9
C8002,M,42,40대,M,Y,용산구,2018,42,2,15,9,14
C8003,F,23,20대,S,N,용산구,2018,4,5,13,8,11
C8004,F,34,30대,M,Y,강남구,2018,18,5,14,7,12
C8005,M,35,30대,S,N,강남구,2018,22,5,10,6,9
C8006,M,26,20대,S,N,동작구,2018,54,3,7,5,6
C8007,M,37,30대,M,Y,마포구,2018,95,1,7,6,6
C8008,F,48,40대,M,Y,서대문구,2018,41,2,12,8,12
C8009,M,39,30대,M,Y,강남구,2018,20,5,12,8,11
C8010,F,20,20대,S,N,강남구,2018,14,5,8,7,6
C8011,F,21,20대,M,N,관악구,2018,52,3,13,8,12
C8012,M,22,20대,M,N,송파구,2018,76,4,10,7,9
C8013,F,43,40대,M,N,강남구,2018,25,2,11,7,11
C8014,F,34,30대,M,Y,서대문구,2018,82,4,17,9,15
C8015,M,35,30대,M,N,양천구,2018,97,1,8,7,8
C8016,F,36,30대,M,N,관악구,2018,66,3,8,7,8
C8017,M,57,50대,M,Y,서초구,2018,47,3,12,7,11
C8018,F,48,40대,M,Y,서대문구,2018,41,2,8,6,7
C8019,M,49,40대,M,Y,마포구,2018,95,1,13,10,11
C8020,M,50,50대,M,Y,광진구,2018,83,1,15,9,11
C8021,M,51,50대,S,N,서대문구,2018,34,2,10,8,10
C8022,M,32,30대,M,Y,용산구,2018,16,5,21,8,16
C8023,F,33,30대,M,N,강남구,2018,25,5,11,8,9
C8024,M,44,40대,M,Y,강남구,2018,30,2,18,8,15
C8025,M,35,30대,S,N,광진구,2018,69,4,8,6,7
C8026,F,46,40대,M,N,양천구,2018,99,1,11,7,7
C8027,F,37,30대,M,N,강남구,2018,25,5,12,9,11
C8028,F,58,50대,M,N,마포구,2018,84,1,11,7,11
C8029,M,65,60대,S,N,광진구,2018,85,1,11,8,11
C8030,M,20,20대,S,N,강남구,2018,13,5,11,8,9
C8031,F,21,20대,S,N,동작구,2018,55,3,12,7,10
C8032,M,42,40대,S,N,광진구,2018,69,1,11,7,11
C8033,F,33,30대,M,Y,서대문구,2018,82,4,16,9,13
C8034,M,54,50대,S,N,마포구,2018,84,1,7,6,7
C8035,F,35,30대,M,N,송파구,2018,80,4,12,7,9
C8036,M,46,40대,S,N,서대문구,2018,34,2,9,7,8
C8037,M,37,30대,M,Y,강남구,2018,20,5,20,12,16
C8038,M,28,20대,S,N,광진구,2018,74,4,11,8,6
C8039,F,29,20대,S,N,강남구,2018,14,5,11,6,11
C8040,F,20,20대,M,Y,강남구,2018,11,5,19,10,14
C8041,F,31,30대,M,N,용산구,2018,6,5,8,5,8
C8042,F,42,40대,S,N,용산구,2018,33,2,18,9,14
C8043,F,23,20대,M,Y,송파구,2018,77,4,15,8,13
C8044,M,24,20대,M,N,서대문구,2018,10,4,13,9,9
C8045,F,35,30대,M,N,양천구,2018,91,1,9,7,8
C8046,F,26,20대,M,Y,동작구,2018,52,3,18,10,16
C8047,F,47,40대,M,Y,양천구,2018,49,1,15,8,12
C8048,M,48,40대,M,Y,양천구,2018,49,1,17,8,14
C8049,F,29,20대,M,N,송파구,2018,78,4,8,6,6
C8050,F,20,20대,S,N,서대문구,2018,4,4,15,9,13
C8051,M,41,40대,M,N,양천구,2018,96,1,8,6,8
C8052,M,22,20대,S,N,광진구,2018,74,4,8,6,8
C8053,F,43,40대,S,N,마포구,2018,98,1,8,5,7
C8054,F,34,30대,S,N,강남구,2018,24,5,15,9,13
C8055,M,45,40대,M,N,용산구,2018,43,2,8,5,8
C8056,F,46,40대,S,N,송파구,2018,67,4,6,5,5
C8057,F,27,20대,S,N,관악구,2018,61,3,10,7,9
C8058,F,48,40대,M,Y,관악구,2018,66,3,9,7,7
C8059,M,29,20대,S,N,용산구,2018,1,5,9,8,7
C8060,M,40,40대,M,Y,송파구,2018,38,4,15,10,12
C8061,F,41,40대,M,Y,서대문구,2018,41,2,12,8,10
C8062,M,52,50대,M,Y,서초구,2018,47,3,14,9,11
C8063,M,23,20대,S,N,마포구,2018,89,1,8,6,5
C8064,F,54,50대,M,N,광진구,2018,87,1,10,8,10
C8065,F,55,50대,M,N,송파구,2018,86,2,17,9,15
C8066,M,36,30대,M,Y,용산구,2018,16,5,13,7,12
C8067,M,27,20대,M,Y,강남구,2018,11,5,15,9,12
C8068,F,48,40대,M,Y,서초구,2018,66,3,12,9,12
C8069,M,39,30대,M,Y,강남구,2018,20,5,10,6,9
C8070,F,20,20대,S,N,동작구,2018,55,3,15,7,12
C8071,M,21,20대,S,N,용산구,2018,1,5,11,9,9
C8072,M,22,20대,S,N,관악구,2018,61,3,7,5,6
C8073,F,53,50대,M,N,서대문구,2018,35,2,16,8,15
C8074,M,54,50대,S,N,송파구,2018,85,2,7,6,7
C8075,F,45,40대,M,Y,광진구,2018,94,1,15,8,13
C8076,F,46,40대,M,Y,용산구,2018,40,2,15,10,13
C8077,F,37,30대,S,N,광진구,2018,68,4,12,7,11
C8078,F,38,30대,M,Y,송파구,2018,82,4,11,8,11
C8079,F,39,30대,M,Y,용산구,2018,17,5,19,10,15
C8080,M,20,20대,M,N,광진구,2018,76,4,7,6,7
C8081,M,41,40대,M,Y,서대문구,2018,44,2,11,8,8
C8082,M,22,20대,M,Y,용산구,2018,9,5,19,11,15
C8083,F,43,40대,M,Y,강남구,2018,29,2,12,9,10
C8084,M,24,20대,M,N,강남구,2018,12,5,9,6,7
C8085,F,35,30대,S,N,서대문구,2018,3,4,11,7,11
C8086,M,46,40대,M,N,용산구,2018,43,2,12,8,12
C8087,F,27,20대,M,Y,송파구,2018,77,4,22,12,14
C8088,M,38,30대,S,N,강남구,2018,22,5,14,10,8
C8089,M,49,40대,S,N,송파구,2018,69,4,8,8,8
C8090,F,20,20대,S,N,강남구,2018,14,5,8,7,8
C8091,M,21,20대,M,Y,용산구,2018,9,5,13,6,12
C8092,F,22,20대,M,N,송파구,2018,78,4,12,9,12
C8093,F,23,20대,M,N,강남구,2018,12,5,18,10,13
C8094,F,44,40대,M,Y,마포구,2018,94,1,8,7,8
C8095,F,55,50대,M,N,마포구,2018,84,1,11,8,11
C8096,F,56,50대,M,N,강남구,2018,27,2,9,5,9
C8097,M,57,50대,M,N,용산구,2018,26,2,10,6,8
C8098,M,58,50대,M,Y,양천구,2018,49,1,11,6,11
C8099,M,65,60대,M,N,양천구,2018,50,1,7,6,7
C8100,F,40,40대,S,N,강남구,2018,24,2,10,8,10
C8101,F,21,20대,M,Y,서대문구,2018,77,4,12,8,11
C8102,M,22,20대,S,N,마포구,2018,89,1,10,7,10
C8103,M,43,40대,S,N,관악구,2018,62,3,7,6,6
C8104,F,44,40대,M,Y,동작구,2018,48,3,14,7,10
C8105,F,35,30대,M,Y,강남구,2018,18,5,16,8,11
C8106,F,46,40대,M,N,관악구,2018,63,3,10,7,8
C8107,M,47,40대,M,N,광진구,2018,70,1,11,8,11
C8108,M,38,30대,S,N,용산구,2018,21,5,5,4,5
C8109,M,49,40대,M,Y,송파구,2018,38,4,13,8,11
C8110,M,20,20대,S,N,동작구,2018,54,3,13,8,11
C8111,M,21,20대,M,N,동작구,2018,53,3,8,7,7
C8112,F,42,40대,M,Y,강남구,2018,29,2,13,8,11
C8113,F,43,40대,S,Y,강남구,2018,24,2,12,7,12
C8114,F,54,50대,M,N,용산구,2018,35,2,10,6,9
C8115,M,35,30대,M,Y,서초구,2018,65,3,15,10,12
C8116,F,46,40대,M,N,용산구,2018,39,2,6,6,6
C8117,M,27,20대,M,Y,동작구,2018,53,3,19,11,16
C8118,F,28,20대,M,Y,양천구,2018,59,1,11,8,10
C8119,M,39,30대,S,N,송파구,2018,69,4,13,9,11
C8120,M,30,30대,S,N,동작구,2018,54,3,5,5,4
C8121,F,21,20대,S,N,강남구,2018,14,5,16,9,14
C8122,M,32,30대,S,N,용산구,2018,21,5,13,7,11
C8123,M,53,50대,M,Y,송파구,2018,37,2,12,9,9
C8124,F,44,40대,M,Y,양천구,2018,49,1,12,7,9
C8125,M,55,50대,M,N,용산구,2018,26,2,8,5,8
C8126,M,46,40대,S,N,서초구,2018,62,3,11,7,9
C8127,M,47,40대,M,Y,서대문구,2018,44,2,21,11,17
C8128,M,58,50대,M,Y,서대문구,2018,37,2,11,7,9
C8129,M,60,60대,M,N,서대문구,2018,36,2,7,6,7
C8130,F,20,20대,M,N,서대문구,2018,78,4,14,9,12
C8131,M,51,50대,M,N,송파구,2018,85,2,9,5,8
C8132,M,42,40대,M,N,강남구,2018,23,2,6,5,5
C8133,M,33,30대,M,Y,동작구,2018,58,3,24,11,18
C8134,F,24,20대,M,N,강남구,2018,12,5,14,8,11
C8135,F,35,30대,M,Y,동작구,2018,58,3,14,9,13
C8136,M,36,30대,M,N,마포구,2018,95,1,8,5,6
C8137,M,47,40대,M,Y,강남구,2018,30,2,13,9,11
C8138,F,58,50대,M,Y,광진구,2018,83,1,17,8,14
C8139,F,39,30대,M,N,마포구,2018,91,1,10,7,9
C8140,M,20,20대,S,N,송파구,2018,72,4,10,7,9
C8141,M,21,20대,M,Y,관악구,2018,53,3,18,8,15
C8142,F,42,40대,M,N,마포구,2018,99,1,4,2,4
C8143,M,33,30대,M,Y,용산구,2018,16,5,11,8,9
C8144,M,24,20대,S,N,서초구,2018,60,3,5,5,5
C8145,M,25,20대,M,Y,서초구,2018,64,3,13,9,13
C8146,M,26,20대,M,N,강남구,2018,12,5,9,6,7
C8147,M,37,30대,M,Y,용산구,2018,16,5,19,11,16
C8148,M,58,50대,M,N,광진구,2018,85,1,13,9,12
C8149,F,29,20대,S,N,관악구,2018,61,3,10,6,10
C8150,F,50,50대,M,Y,강남구,2018,32,2,12,9,11
C8151,M,51,50대,S,N,관악구,2018,46,3,8,4,7
C8152,F,22,20대,S,N,동작구,2018,55,3,11,10,7
C8153,M,33,30대,M,N,용산구,2018,6,5,9,7,8
C8154,M,24,20대,S,N,강남구,2018,13,5,13,8,13
C8155,M,35,30대,S,N,강남구,2018,22,5,10,8,7
C8156,M,56,50대,M,N,용산구,2018,26,2,10,7,8
C8157,M,27,20대,S,N,광진구,2018,74,4,9,6,9
C8158,F,38,30대,S,N,서초구,2018,63,3,13,9,12
C8159,F,39,30대,S,N,강남구,2018,24,5,12,10,10
C8160,M,20,20대,M,N,동작구,2018,53,3,10,6,9
C8161,M,51,50대,M,Y,용산구,2018,31,2,11,8,10
C8162,F,52,50대,S,N,관악구,2018,46,3,7,7,6
C8163,F,53,50대,M,N,광진구,2018,87,1,12,8,10
C8164,F,54,50대,M,Y,강남구,2018,32,2,14,8,13
C8165,F,45,40대,M,Y,관악구,2018,66,3,12,7,12
C8166,M,56,50대,S,N,마포구,2018,84,1,9,6,8
C8167,F,37,30대,S,N,마포구,2018,98,1,9,4,8
C8168,M,38,30대,M,N,마포구,2018,95,1,8,6,8
C8169,F,49,40대,M,N,송파구,2018,67,4,11,8,8
C8170,M,30,30대,S,N,용산구,2018,21,5,12,8,11
C8171,F,21,20대,M,N,강남구,2018,12,5,11,7,9
C8172,F,22,20대,S,N,관악구,2018,61,3,8,6,8
C8173,F,43,40대,M,Y,용산구,2018,40,2,15,7,12
C8174,M,24,20대,S,N,송파구,2018,72,4,8,7,6
C8175,M,35,30대,S,N,강남구,2018,22,5,9,7,9
C8176,F,56,50대,M,N,서대문구,2018,35,2,10,7,10
C8177,F,47,40대,M,N,마포구,2018,99,1,13,10,9
C8178,F,38,30대,M,Y,강남구,2018,18,5,10,6,10
C8179,F,59,50대,M,N,서대문구,2018,35,2,10,8,10
C8180,M,20,20대,S,N,송파구,2018,72,4,10,8,8
C8181,F,41,40대,M,N,용산구,2018,39,2,10,6,9
C8182,F,52,50대,M,N,강남구,2018,27,2,10,7,9
C8183,F,43,40대,M,N,용산구,2018,39,2,13,8,12
C8184,F,24,20대,M,N,강남구,2018,12,5,13,10,11
C8185,F,35,30대,S,N,광진구,2018,68,4,12,6,11
C8186,F,46,40대,M,N,서대문구,2018,39,2,12,10,11
C8187,M,37,30대,S,N,송파구,2018,69,4,8,8,8
C8188,F,19,10대,S,N,용산구,2018,15,5,15,9,14
C8189,F,49,40대,S,N,광진구,2018,67,1,9,8,9
C8190,M,30,30대,M,Y,동작구,2018,58,3,11,8,9
C8191,F,41,40대,M,Y,용산구,2018,40,2,10,8,7
C8192,F,32,30대,M,Y,강남구,2018,18,5,9,7,7
C8193,F,23,20대,M,N,서대문구,2018,78,4,7,5,7
C8194,F,54,50대,S,N,서대문구,2018,34,2,12,7,11
C8195,M,45,40대,M,Y,마포구,2018,95,1,15,7,15
C8196,M,36,30대,M,N,용산구,2018,6,5,11,6,10
C8197,M,27,20대,S,N,광진구,2018,74,4,5,5,5
C8198,F,28,20대,M,Y,용산구,2018,8,5,21,12,15
C8199,F,29,20대,M,Y,마포구,2018,92,1,21,11,16
C8200,F,30,30대,M,Y,양천구,2018,59,1,17,11,13
C8201,F,21,20대,S,N,용산구,2018,4,5,10,7,10
C8202,M,42,40대,M,Y,송파구,2018,38,4,16,9,14
C8203,F,23,20대,S,N,용산구,2018,4,5,9,6,9
C8204,F,44,40대,M,Y,송파구,2018,38,4,13,8,12
C8205,F,35,30대,S,N,광진구,2018,68,4,14,8,11
C8206,F,56,50대,M,N,양천구,2018,99,1,6,5,5
C8207,M,37,30대,S,N,마포구,2018,97,1,10,6,9
C8208,F,28,20대,M,Y,강남구,2018,11,5,14,7,10
C8209,M,18,10대,S,N,마포구,2018,89,4,14,9,13
C8210,M,50,50대,M,N,강남구,2018,26,2,10,7,10
C8211,F,21,20대,S,N,광진구,2018,75,4,11,8,9
C8212,M,52,50대,M,N,송파구,2018,85,2,6,4,5
C8213,M,23,20대,M,N,서대문구,2018,10,4,10,7,9
C8214,F,44,40대,M,N,동작구,2018,57,3,7,6,7
C8215,M,55,50대,S,N,강남구,2018,28,2,8,6,7
C8216,M,56,50대,M,N,용산구,2018,26,2,7,6,7
C8217,F,37,30대,M,N,양천구,2018,91,1,10,8,9
C8218,F,38,30대,S,N,광진구,2018,68,4,11,8,9
C8219,M,66,60대,S,N,관악구,2018,46,3,9,7,8
C8220,F,50,50대,M,Y,서대문구,2018,37,2,13,8,10
C8221,M,41,40대,M,Y,관악구,2018,65,3,16,10,12
C8222,F,32,30대,M,N,광진구,2018,68,4,12,8,10
C8223,M,23,20대,M,N,서대문구,2018,10,4,7,5,5
C8224,M,24,20대,S,N,관악구,2018,61,3,6,5,6
C8225,F,45,40대,M,N,서초구,2018,63,3,12,10,11
C8226,M,46,40대,M,N,용산구,2018,43,2,8,5,8
C8227,M,37,30대,M,N,용산구,2018,6,5,14,8,11
C8228,M,48,40대,M,N,강남구,2018,23,2,7,6,6
C8229,F,49,40대,M,N,강남구,2018,25,2,8,7,7
C8230,F,20,20대,S,N,관악구,2018,61,3,11,6,9
C8231,F,51,50대,S,N,강남구,2018,28,2,12,6,11
C8232,M,52,50대,M,N,동작구,2018,50,3,8,7,7
C8233,M,43,40대,M,N,서대문구,2018,45,2,8,4,7
C8234,F,34,30대,M,Y,마포구,2018,94,1,17,8,16
C8235,M,35,30대,M,N,강남구,2018,19,5,10,9,8
C8236,M,26,20대,S,N,양천구,2018,89,1,13,8,10
C8237,M,37,30대,S,N,양천구,2018,97,1,10,7,9
C8238,M,38,30대,M,Y,서대문구,2018,81,4,15,10,13
C8239,F,49,40대,M,Y,관악구,2018,66,3,14,8,10
C8240,M,30,30대,M,Y,강남구,2018,20,5,16,8,13
C8241,M,51,50대,S,N,강남구,2018,28,2,18,9,17
C8242,M,42,40대,S,N,광진구,2018,69,1,7,5,6
C8243,M,53,50대,M,Y,용산구,2018,31,2,15,10,12
C8244,M,44,40대,M,N,용산구,2018,43,2,8,5,6
C8245,M,18,10대,S,N,용산구,2018,15,5,10,6,9
C8246,F,46,40대,M,N,광진구,2018,67,1,10,8,10
C8247,F,37,30대,M,N,강남구,2018,25,5,11,8,10
C8248,F,58,50대,M,Y,서대문구,2018,37,2,11,7,8
C8249,M,29,20대,S,N,서초구,2018,60,3,6,3,6
C8250,M,50,50대,M,N,용산구,2018,26,2,7,5,7
C8251,M,21,20대,S,N,서대문구,2018,2,4,10,7,10
C8252,M,32,30대,S,N,용산구,2018,21,5,14,10,11
C8253,F,53,50대,S,N,관악구,2018,46,3,6,4,5
C8254,F,34,30대,M,Y,강남구,2018,18,5,13,8,13
C8255,F,35,30대,M,N,송파구,2018,80,4,10,5,10
C8256,M,26,20대,M,N,용산구,2018,10,5,13,8,12
C8257,F,37,30대,S,N,용산구,2018,3,5,9,8,8
C8258,F,58,50대,S,N,광진구,2018,87,1,15,10,13
C8259,M,64,60대,M,N,용산구,2018,35,2,8,7,7
C8260,F,40,40대,S,N,서초구,2018,63,3,9,8,9
C8261,F,31,30대,S,N,양천구,2018,98,1,6,5,6
C8262,M,52,50대,M,N,강남구,2018,26,2,8,6,7
C8263,F,23,20대,M,Y,양천구,2018,59,1,13,10,13
C8264,F,24,20대,M,Y,용산구,2018,8,5,20,11,14
C8265,M,55,50대,M,Y,송파구,2018,37,2,13,7,12
C8266,F,56,50대,S,N,광진구,2018,87,1,18,10,15
C8267,F,37,30대,S,N,마포구,2018,98,1,6,5,5
C8268,M,38,30대,M,Y,광진구,2018,71,4,12,8,9
C8269,M,39,30대,S,N,용산구,2018,21,5,8,4,8
C8270,F,40,40대,S,N,송파구,2018,67,4,11,8,11
C8271,F,21,20대,M,Y,마포구,2018,92,1,16,8,12
C8272,F,42,40대,M,Y,광진구,2018,94,1,12,7,9
C8273,F,43,40대,M,N,마포구,2018,99,1,8,7,8
C8274,F,24,20대,M,N,송파구,2018,78,4,10,7,10
C8275,F,55,50대,S,N,강남구,2018,28,2,9,5,7
C8276,F,36,30대,S,Y,서대문구,2018,3,4,17,9,12
C8277,M,37,30대,S,N,강남구,2018,22,5,10,7,10
