customer_id,gender,age,age_group,married,kids_under12,area,subs_start_year,movie_watched,movie_watched_no_dup,scribe_total,repeat_mov,ClusterHierarchical,ClusterKmeans
C7822,M,22,20대,S,N,용산구,2018,11,9,8,2,27,4
C7823,M,43,40대,M,N,용산구,2018,16,12,8,4,51,4
C7824,M,24,20대,M,N,강남구,2018,13,12,11,1,80,4
C7825,F,35,30대,S,N,양천구,2018,12,12,7,0,59,4
C7826,M,46,40대,M,Y,강남구,2018,9,9,8,0,23,4
C7827,F,37,30대,S,N,송파구,2018,8,7,7,1,8,4
C7828,F,38,30대,S,N,관악구,2018,4,4,3,0,4,4
C7829,F,59,50대,M,N,광진구,2018,19,16,10,3,85,4
C7830,F,20,20대,M,N,서대문구,2018,11,9,8,2,27,4
C7831,M,21,20대,M,Y,양천구,2018,18,14,9,4,62,4
C7832,F,22,20대,M,Y,강남구,2018,16,11,10,5,70,4
C7833,M,23,20대,S,N,광진구,2018,12,11,6,1,47,4
C7834,M,44,40대,M,Y,송파구,2018,12,12,9,0,39,4
C7835,M,45,40대,M,Y,동작구,2018,18,14,9,4,62,4
C7836,F,56,50대,M,Y,용산구,2018,14,13,7,1,57,4
C7837,F,27,20대,M,Y,광진구,2018,17,14,10,3,91,4
C7838,F,48,40대,M,Y,용산구,2018,16,16,8,0,94,4
C7839,M,59,50대,M,N,동작구,2018,12,11,10,1,64,4
C7840,M,50,50대,M,Y,강남구,2018,13,12,9,1,56,4
C7841,M,31,30대,S,N,강남구,2018,13,12,10,1,76,4
C7842,F,52,50대,M,Y,송파구,2018,13,12,7,1,39,4
C7843,M,33,30대,M,Y,양천구,2018,16,14,10,2,62,4
C7844,M,54,50대,M,Y,용산구,2018,20,14,9,6,69,4
C7845,M,25,20대,S,N,강남구,2018,14,11,8,3,52,4
C7846,M,46,40대,M,N,용산구,2018,9,8,7,1,35,4
C7847,M,47,40대,M,Y,관악구,2018,10,9,7,1,19,4
C7848,F,48,40대,M,N,송파구,2018,8,8,6,0,36,4
C7849,M,29,20대,S,N,관악구,2018,5,4,5,1,4,4
C7850,F,20,20대,S,N,용산구,2018,6,5,3,1,31,4
C7851,M,18,10대,S,N,관악구,2018,10,7,7,3,22,4
C7852,M,42,40대,M,Y,강남구,2018,14,10,8,4,51,4
C7853,F,23,20대,M,N,용산구,2018,9,9,6,0,25,4
C7854,M,44,40대,M,Y,서초구,2018,14,13,7,1,65,4
C7855,M,55,50대,S,N,강남구,2018,7,5,4,2,30,4
C7856,M,46,40대,M,N,강남구,2018,7,5,7,2,32,4
C7857,M,27,20대,M,Y,마포구,2018,17,15,10,2,91,4
C7858,F,48,40대,M,Y,광진구,2018,13,10,7,3,45,4
C7859,F,49,40대,M,Y,강남구,2018,17,13,10,4,68,4
C7860,F,20,20대,S,N,양천구,2018,13,12,9,1,60,4
C7861,M,51,50대,S,N,광진구,2018,5,5,5,0,5,4
C7862,F,19,10대,S,N,광진구,2018,11,9,8,2,43,4
C7863,F,23,20대,M,N,송파구,2018,12,11,7,1,48,4
C7864,M,24,20대,M,N,마포구,2018,11,10,9,1,59,4
C7865,F,35,30대,M,N,마포구,2018,8,8,5,0,13,4
C7866,F,46,40대,S,N,용산구,2018,13,13,8,0,57,4
C7867,M,37,30대,M,N,동작구,2018,4,4,3,0,4,4
C7868,F,38,30대,M,N,마포구,2018,5,4,5,1,6,4
C7869,F,66,60대,M,N,마포구,2018,8,8,7,0,11,4
C7870,F,30,30대,M,N,강남구,2018,14,12,10,2,54,4
C7871,M,21,20대,M,N,용산구,2018,10,7,7,3,26,4
C7872,F,32,30대,S,N,광진구,2018,5,5,5,0,6,4
C7873,M,23,20대,M,N,강남구,2018,6,5,5,1,32,4
C7874,F,24,20대,M,N,관악구,2018,10,10,7,0,21,4
C7875,F,35,30대,S,N,용산구,2018,10,9,9,1,27,4
C7876,F,26,20대,M,N,동작구,2018,10,8,7,2,20,4
C7877,F,47,40대,M,N,관악구,2018,9,9,6,0,21,4
C7878,F,58,50대,S,N,송파구,2018,9,9,7,0,12,4
C7879,M,39,30대,S,N,강남구,2018,13,9,7,4,51,4
C7880,M,50,50대,M,Y,양천구,2018,16,12,8,4,16,4
C7881,M,21,20대,S,N,광진구,2018,9,9,6,0,13,4
C7882,M,42,40대,M,N,동작구,2018,8,8,6,0,11,4
C7883,M,23,20대,S,N,마포구,2018,9,7,6,2,9,4
C7884,M,24,20대,S,N,양천구,2018,5,5,4,0,6,4
C7885,M,55,50대,S,N,서대문구,2018,8,7,6,1,36,4
C7886,M,36,30대,M,Y,용산구,2018,15,9,8,6,49,4
C7887,F,27,20대,M,Y,동작구,2018,14,13,9,1,60,4
C7888,M,38,30대,S,N,서대문구,2018,7,5,6,2,32,4
C7889,F,65,60대,M,N,양천구,2018,7,7,6,0,11,4
C7890,F,40,40대,M,Y,강남구,2018,13,12,9,1,56,4
C7891,F,31,30대,M,Y,서초구,2018,21,15,11,6,133,4
C7892,M,32,30대,M,Y,서초구,2018,21,13,10,8,134,4
C7893,F,23,20대,S,N,용산구,2018,10,10,7,0,25,4
C7894,F,24,20대,M,Y,양천구,2018,13,10,8,3,18,4
C7895,F,35,30대,M,N,마포구,2018,10,9,7,1,13,4
C7896,M,36,30대,M,Y,양천구,2018,12,10,8,2,18,4
C7897,F,57,50대,M,N,관악구,2018,10,9,7,1,19,4
C7898,M,48,40대,M,N,강남구,2018,13,10,8,3,51,4
C7899,M,29,20대,M,Y,광진구,2018,12,9,8,3,43,4
C7900,F,30,30대,M,Y,용산구,2018,16,14,11,2,75,4
C7901,F,51,50대,M,N,강남구,2018,10,8,7,2,33,4
C7902,M,32,30대,M,N,강남구,2018,7,7,6,0,28,4
C7903,M,23,20대,S,N,양천구,2018,7,7,7,0,20,4
C7904,F,19,10대,S,N,서대문구,2018,11,10,6,1,48,4
C7905,F,25,20대,M,Y,서초구,2018,16,13,10,3,63,4
C7906,F,56,50대,M,N,강남구,2018,8,7,5,1,37,4
C7907,F,27,20대,S,N,강남구,2018,14,13,8,1,73,4
C7908,M,48,40대,M,N,강남구,2018,10,8,7,2,35,4
C7909,M,49,40대,M,N,서초구,2018,10,9,7,1,19,4
C7910,F,40,40대,M,Y,양천구,2018,14,11,8,3,16,4
C7911,F,31,30대,S,N,강남구,2018,7,7,6,0,28,4
C7912,M,22,20대,S,N,광진구,2018,11,11,9,0,59,4
C7913,M,19,10대,S,N,서대문구,2018,10,10,6,0,48,4
C7914,F,44,40대,M,Y,송파구,2018,17,13,10,4,81,4
C7915,F,25,20대,M,Y,관악구,2018,17,16,10,1,146,4
C7916,M,46,40대,S,N,광진구,2018,6,6,6,0,5,4
C7917,F,27,20대,M,Y,용산구,2018,15,13,10,2,75,4
C7918,M,38,30대,M,N,송파구,2018,11,10,7,1,48,4
C7919,M,60,60대,S,N,용산구,2018,5,5,4,0,30,4
C7920,M,30,30대,S,N,용산구,2018,8,6,6,2,32,4
C7921,F,21,20대,M,N,용산구,2018,8,8,6,0,25,4
C7922,F,19,10대,S,N,송파구,2018,11,10,7,1,48,4
C7923,F,23,20대,M,Y,광진구,2018,22,17,9,5,91,4
C7924,F,34,30대,M,Y,강남구,2018,19,14,9,5,70,4
C7925,M,55,50대,M,Y,서대문구,2018,19,15,9,4,69,4
C7926,F,56,50대,S,N,강남구,2018,11,7,8,4,50,4
C7927,M,37,30대,S,N,마포구,2018,8,7,7,1,9,4
C7928,M,38,30대,M,N,동작구,2018,10,9,6,1,22,4
C7929,M,29,20대,S,N,용산구,2018,12,9,8,3,27,4
C7930,M,20,20대,S,N,용산구,2018,5,5,4,0,31,4
C7931,M,31,30대,M,Y,광진구,2018,14,12,9,2,81,4
C7932,F,22,20대,M,N,서대문구,2018,12,11,8,1,46,4
C7933,F,23,20대,M,N,서초구,2018,6,6,4,0,4,4
C7934,M,54,50대,S,N,강남구,2018,9,9,7,0,23,4
C7935,M,45,40대,M,Y,강남구,2018,12,11,9,1,56,4
C7936,F,36,30대,M,Y,광진구,2018,11,8,8,3,43,4
C7937,M,47,40대,M,Y,강남구,2018,12,11,7,1,56,4
C7938,M,58,50대,S,N,서대문구,2018,11,10,6,1,40,4
C7939,M,66,60대,S,N,강남구,2018,9,8,7,1,33,4
C7940,M,30,30대,M,Y,강남구,2018,13,12,8,1,56,4
C7941,F,21,20대,M,Y,서대문구,2018,21,18,11,3,93,4
C7942,F,42,40대,M,Y,동작구,2018,12,12,8,0,65,4
C7943,M,23,20대,M,N,서대문구,2018,8,7,6,1,29,4
C7944,F,24,20대,S,N,광진구,2018,15,11,9,4,82,4
C7945,M,25,20대,S,N,강남구,2018,10,9,6,1,24,4
C7946,M,26,20대,M,Y,송파구,2018,11,11,9,0,46,4
C7947,F,37,30대,S,N,동작구,2018,10,10,6,0,21,4
C7948,F,38,30대,S,N,양천구,2018,7,6,6,1,2,4
C7949,F,49,40대,M,Y,강남구,2018,13,12,10,1,56,4
C7950,F,40,40대,M,N,용산구,2018,14,13,10,1,78,4
C7951,M,31,30대,M,Y,용산구,2018,19,17,11,2,95,4
C7952,M,22,20대,S,N,관악구,2018,8,7,6,1,22,4
C7953,F,23,20대,M,N,동작구,2018,20,13,10,7,134,4
C7954,F,24,20대,S,N,마포구,2018,19,17,9,2,91,4
C7955,M,25,20대,M,Y,양천구,2018,15,12,9,3,61,4
C7956,M,46,40대,M,N,송파구,2018,11,11,7,0,38,4
C7957,F,47,40대,M,N,마포구,2018,8,8,5,0,13,4
C7958,M,38,30대,S,N,용산구,2018,11,10,7,1,55,4
C7959,F,49,40대,M,Y,강남구,2018,14,12,7,2,57,4
C7960,M,20,20대,M,N,동작구,2018,7,6,5,1,1,4
C7961,F,21,20대,M,N,강남구,2018,12,12,7,0,55,4
C7962,F,42,40대,M,Y,용산구,2018,18,14,11,4,71,4
C7963,F,33,30대,S,N,용산구,2018,13,12,7,1,55,4
C7964,F,24,20대,S,N,관악구,2018,19,16,10,3,146,4
C7965,F,55,50대,M,Y,광진구,2018,15,12,10,3,81,4
C7966,M,56,50대,M,Y,용산구,2018,16,12,8,4,51,4
C7967,M,27,20대,S,N,강남구,2018,13,11,9,2,52,4
C7968,F,38,30대,S,N,마포구,2018,12,11,8,1,59,4
C7969,F,59,50대,S,N,마포구,2018,9,9,6,0,10,4
C7970,M,20,20대,M,N,용산구,2018,7,7,6,0,29,4
C7971,F,21,20대,M,Y,마포구,2018,18,15,9,3,91,4
C7972,M,22,20대,S,N,송파구,2018,7,7,5,0,29,4
C7973,M,53,50대,S,N,서초구,2018,8,7,5,1,3,4
C7974,F,34,30대,S,N,광진구,2018,9,9,6,0,13,4
C7975,M,45,40대,M,Y,서대문구,2018,12,10,9,2,41,4
C7976,M,46,40대,S,N,강남구,2018,4,4,4,0,30,4
C7977,M,37,30대,M,Y,광진구,2018,19,16,9,3,91,4
C7978,F,38,30대,S,N,관악구,2018,15,11,8,4,16,4
C7979,F,39,30대,M,Y,용산구,2018,14,10,10,4,52,4
C7980,M,20,20대,S,N,송파구,2018,10,10,7,0,48,4
C7981,M,21,20대,M,Y,서대문구,2018,16,13,8,3,74,4
C7982,M,32,30대,S,N,송파구,2018,8,7,7,1,8,4
C7983,M,53,50대,M,Y,용산구,2018,13,10,8,3,51,4
C7984,F,34,30대,M,Y,송파구,2018,16,11,8,5,82,4
C7985,M,35,30대,M,N,용산구,2018,10,7,7,3,26,4
C7986,F,56,50대,M,N,관악구,2018,12,11,10,1,64,4
C7987,F,37,30대,S,Y,강남구,2018,10,8,9,2,27,4
C7988,F,38,30대,M,N,송파구,2018,7,7,6,0,36,4
C7989,F,60,60대,S,N,용산구,2018,9,9,8,0,42,4
C7990,F,30,30대,S,N,광진구,2018,12,12,8,0,38,4
C7991,F,21,20대,S,N,서대문구,2018,9,9,6,0,25,4
C7992,F,32,30대,M,Y,양천구,2018,18,18,10,0,145,4
C7993,F,23,20대,M,Y,광진구,2018,15,13,8,2,74,4
C7994,M,24,20대,S,N,용산구,2018,7,7,5,0,28,4
C7995,F,35,30대,M,N,마포구,2018,5,5,4,0,6,4
C7996,M,46,40대,M,N,강남구,2018,9,9,7,0,23,4
C7997,M,27,20대,M,Y,양천구,2018,21,18,10,3,146,4
C7998,F,58,50대,M,N,광진구,2018,10,10,7,0,38,4
C7999,F,49,40대,M,Y,서대문구,2018,14,14,10,0,78,4
C8000,M,40,40대,M,Y,관악구,2018,16,12,9,4,63,4
C8001,M,21,20대,S,N,관악구,2018,10,9,7,1,22,4
C8002,M,42,40대,M,Y,용산구,2018,15,14,9,1,78,4
C8003,F,23,20대,S,N,용산구,2018,13,11,8,2,52,4
C8004,F,34,30대,M,Y,강남구,2018,14,12,7,2,57,4
C8005,M,35,30대,S,N,강남구,2018,10,9,6,1,24,4
C8006,M,26,20대,S,N,동작구,2018,7,6,5,1,1,4
C8007,M,37,30대,M,Y,마포구,2018,7,6,6,1,9,4
C8008,F,48,40대,M,Y,서대문구,2018,12,12,8,0,39,4
C8009,M,39,30대,M,Y,강남구,2018,12,11,8,1,56,4
C8010,F,20,20대,S,N,강남구,2018,8,6,7,2,26,4
C8011,F,21,20대,M,N,관악구,2018,13,12,8,1,58,4
C8012,M,22,20대,M,N,송파구,2018,10,9,7,1,48,4
C8013,F,43,40대,M,N,강남구,2018,11,11,7,0,57,4
C8014,F,34,30대,M,Y,서대문구,2018,17,15,9,2,91,4
C8015,M,35,30대,M,N,양천구,2018,8,8,7,0,20,4
C8016,F,36,30대,M,N,관악구,2018,8,8,7,0,21,4
C8017,M,57,50대,M,Y,서초구,2018,12,11,7,1,65,4
C8018,F,48,40대,M,Y,서대문구,2018,8,7,6,1,36,4
C8019,M,49,40대,M,Y,마포구,2018,13,11,10,2,61,4
C8020,M,50,50대,M,Y,광진구,2018,15,11,9,4,44,4
C8021,M,51,50대,S,N,서대문구,2018,10,10,8,0,42,4
C8022,M,32,30대,M,Y,용산구,2018,21,16,8,5,69,4
C8023,F,33,30대,M,N,강남구,2018,11,9,8,2,27,4
C8024,M,44,40대,M,Y,강남구,2018,18,15,8,3,68,4
C8025,M,35,30대,S,N,광진구,2018,8,7,6,1,9,4
C8026,F,46,40대,M,N,양천구,2018,11,7,7,4,17,4
C8027,F,37,30대,M,N,강남구,2018,12,11,9,1,54,4
C8028,F,58,50대,M,N,마포구,2018,11,11,7,0,38,4
C8029,M,65,60대,S,N,광진구,2018,11,11,8,0,39,4
C8030,M,20,20대,S,N,강남구,2018,11,9,8,2,27,4
C8031,F,21,20대,S,N,동작구,2018,12,10,7,2,22,4
C8032,M,42,40대,S,N,광진구,2018,11,11,7,0,38,4
C8033,F,33,30대,M,Y,서대문구,2018,16,13,9,3,74,4
C8034,M,54,50대,S,N,마포구,2018,7,7,6,0,11,4
C8035,F,35,30대,M,N,송파구,2018,12,9,7,3,43,4
C8036,M,46,40대,S,N,서대문구,2018,9,8,7,1,35,4
C8037,M,37,30대,M,Y,강남구,2018,20,16,12,4,111,4
C8038,M,28,20대,S,N,광진구,2018,11,6,8,5,15,4
C8039,F,29,20대,S,N,강남구,2018,11,11,6,0,55,4
C8040,F,20,20대,M,Y,강남구,2018,19,14,10,5,70,4
C8041,F,31,30대,M,N,용산구,2018,8,8,5,0,25,4
C8042,F,42,40대,S,N,용산구,2018,18,14,9,4,69,4
C8043,F,23,20대,M,Y,송파구,2018,15,13,8,2,74,4
C8044,M,24,20대,M,N,서대문구,2018,13,9,9,4,49,4
C8045,F,35,30대,M,N,양천구,2018,9,8,7,1,20,4
C8046,F,26,20대,M,Y,동작구,2018,18,16,10,2,146,4
C8047,F,47,40대,M,Y,양천구,2018,15,12,8,3,16,4
C8048,M,48,40대,M,Y,양천구,2018,17,14,8,3,62,4
C8049,F,29,20대,M,N,송파구,2018,8,6,6,2,8,4
C8050,F,20,20대,S,N,서대문구,2018,15,13,9,2,75,4
C8051,M,41,40대,M,N,양천구,2018,8,8,6,0,11,4
C8052,M,22,20대,S,N,광진구,2018,8,8,6,0,13,4
C8053,F,43,40대,S,N,마포구,2018,8,7,5,1,2,4
C8054,F,34,30대,S,N,강남구,2018,15,13,9,2,54,4
C8055,M,45,40대,M,N,용산구,2018,8,8,5,0,37,4
C8056,F,46,40대,S,N,송파구,2018,6,5,5,1,5,4
C8057,F,27,20대,S,N,관악구,2018,10,9,7,1,22,4
C8058,F,48,40대,M,Y,관악구,2018,9,7,7,2,19,4
C8059,M,29,20대,S,N,용산구,2018,9,7,8,2,26,4
C8060,M,40,40대,M,Y,송파구,2018,15,12,10,3,81,4
C8061,F,41,40대,M,Y,서대문구,2018,12,10,8,2,41,4
C8062,M,52,50대,M,Y,서초구,2018,14,11,9,3,63,4
C8063,M,23,20대,S,N,마포구,2018,8,5,6,3,9,4
C8064,F,54,50대,M,N,광진구,2018,10,10,8,0,38,4
C8065,F,55,50대,M,N,송파구,2018,17,15,9,2,86,4
C8066,M,36,30대,M,Y,용산구,2018,13,12,7,1,55,4
C8067,M,27,20대,M,Y,강남구,2018,15,12,9,3,52,4
C8068,F,48,40대,M,Y,서초구,2018,12,12,9,0,65,4
C8069,M,39,30대,M,Y,강남구,2018,10,9,6,1,24,4
C8070,F,20,20대,S,N,동작구,2018,15,12,7,3,16,4
C8071,M,21,20대,S,N,용산구,2018,11,9,9,2,27,4
C8072,M,22,20대,S,N,관악구,2018,7,6,5,1,1,4
C8073,F,53,50대,M,N,서대문구,2018,16,15,8,1,86,4
C8074,M,54,50대,S,N,송파구,2018,7,7,6,0,36,4
C8075,F,45,40대,M,Y,광진구,2018,15,13,8,2,86,4
C8076,F,46,40대,M,Y,용산구,2018,15,13,10,2,78,4
C8077,F,37,30대,S,N,광진구,2018,12,11,7,1,47,4
C8078,F,38,30대,M,Y,송파구,2018,11,11,8,0,46,4
C8079,F,39,30대,M,Y,용산구,2018,19,15,10,4,95,4
C8080,M,20,20대,M,N,광진구,2018,7,7,6,0,29,4
C8081,M,41,40대,M,Y,서대문구,2018,11,8,8,3,34,4
C8082,M,22,20대,M,Y,용산구,2018,19,15,11,4,95,4
C8083,F,43,40대,M,Y,강남구,2018,12,10,9,2,56,4
C8084,M,24,20대,M,N,강남구,2018,9,7,6,2,26,4
C8085,F,35,30대,S,N,서대문구,2018,11,11,7,0,55,4
C8086,M,46,40대,M,N,용산구,2018,12,12,8,0,57,4
C8087,F,27,20대,M,Y,송파구,2018,22,14,12,8,72,4
C8088,M,38,30대,S,N,강남구,2018,14,8,10,6,49,4
C8089,M,49,40대,S,N,송파구,2018,8,8,8,0,12,4
C8090,F,20,20대,S,N,강남구,2018,8,8,7,0,25,4
C8091,M,21,20대,M,Y,용산구,2018,13,12,6,1,55,4
C8092,F,22,20대,M,N,송파구,2018,12,12,9,0,46,4
C8093,F,23,20대,M,N,강남구,2018,18,13,10,5,70,4
C8094,F,44,40대,M,Y,마포구,2018,8,8,7,0,13,4
C8095,F,55,50대,M,N,마포구,2018,11,11,8,0,38,4
C8096,F,56,50대,M,N,강남구,2018,9,9,5,0,37,4
C8097,M,57,50대,M,N,용산구,2018,10,8,6,2,34,4
C8098,M,58,50대,M,Y,양천구,2018,11,11,6,0,10,4
C8099,M,65,60대,M,N,양천구,2018,7,7,6,0,11,4
C8100,F,40,40대,S,N,강남구,2018,10,10,8,0,23,4
C8101,F,21,20대,M,Y,서대문구,2018,12,11,8,1,46,4
C8102,M,22,20대,S,N,마포구,2018,10,10,7,0,20,4
C8103,M,43,40대,S,N,관악구,2018,7,6,6,1,19,4
C8104,F,44,40대,M,Y,동작구,2018,14,10,7,4,16,4
C8105,F,35,30대,M,Y,강남구,2018,16,11,8,5,51,4
C8106,F,46,40대,M,N,관악구,2018,10,8,7,2,19,4
C8107,M,47,40대,M,N,광진구,2018,11,11,8,0,38,4
C8108,M,38,30대,S,N,용산구,2018,5,5,4,0,31,4
C8109,M,49,40대,M,Y,송파구,2018,13,11,8,2,45,4
C8110,M,20,20대,S,N,동작구,2018,13,11,8,2,58,4
C8111,M,21,20대,M,N,동작구,2018,8,7,7,1,20,4
C8112,F,42,40대,M,Y,강남구,2018,13,11,8,2,56,4
C8113,F,43,40대,S,Y,강남구,2018,12,12,7,0,57,4
C8114,F,54,50대,M,N,용산구,2018,10,9,6,1,40,4
C8115,M,35,30대,M,Y,서초구,2018,15,12,10,3,63,4
C8116,F,46,40대,M,N,용산구,2018,6,6,6,0,36,4
C8117,M,27,20대,M,Y,동작구,2018,19,16,11,3,146,4
C8118,F,28,20대,M,Y,양천구,2018,11,10,8,1,20,4
C8119,M,39,30대,S,N,송파구,2018,13,11,9,2,46,4
C8120,M,30,30대,S,N,동작구,2018,5,4,5,1,4,4
C8121,F,21,20대,S,N,강남구,2018,16,14,9,2,73,4
C8122,M,32,30대,S,N,용산구,2018,13,11,7,2,55,4
C8123,M,53,50대,M,Y,송파구,2018,12,9,9,3,44,4
C8124,F,44,40대,M,Y,양천구,2018,12,9,7,3,17,4
C8125,M,55,50대,M,N,용산구,2018,8,8,5,0,37,4
C8126,M,46,40대,S,N,서초구,2018,11,9,7,2,19,4
C8127,M,47,40대,M,Y,서대문구,2018,21,17,11,4,92,4
C8128,M,58,50대,M,Y,서대문구,2018,11,9,7,2,34,4
C8129,M,60,60대,M,N,서대문구,2018,7,7,6,0,37,4
C8130,F,20,20대,M,N,서대문구,2018,14,12,9,2,75,4
C8131,M,51,50대,M,N,송파구,2018,9,8,5,1,36,4
C8132,M,42,40대,M,N,강남구,2018,6,5,5,1,32,4
C8133,M,33,30대,M,Y,동작구,2018,24,18,11,6,136,4
C8134,F,24,20대,M,N,강남구,2018,14,11,8,3,52,4
C8135,F,35,30대,M,Y,동작구,2018,14,13,9,1,67,4
C8136,M,36,30대,M,N,마포구,2018,8,6,5,2,9,4
C8137,M,47,40대,M,Y,강남구,2018,13,11,9,2,56,4
C8138,F,58,50대,M,Y,광진구,2018,17,14,8,3,86,4
C8139,F,39,30대,M,N,마포구,2018,10,9,7,1,13,4
C8140,M,20,20대,S,N,송파구,2018,10,9,7,1,48,4
C8141,M,21,20대,M,Y,관악구,2018,18,15,8,3,62,4
C8142,F,42,40대,M,N,마포구,2018,4,4,2,0,7,4
C8143,M,33,30대,M,Y,용산구,2018,11,9,8,2,27,4
C8144,M,24,20대,S,N,서초구,2018,5,5,5,0,4,4
C8145,M,25,20대,M,Y,서초구,2018,13,13,9,0,66,4
C8146,M,26,20대,M,N,강남구,2018,9,7,6,2,26,4
C8147,M,37,30대,M,Y,용산구,2018,19,16,11,3,95,4
C8148,M,58,50대,M,N,광진구,2018,13,12,9,1,88,4
C8149,F,29,20대,S,N,관악구,2018,10,10,6,0,21,4
C8150,F,50,50대,M,Y,강남구,2018,12,11,9,1,56,4
C8151,M,51,50대,S,N,관악구,2018,8,7,4,1,3,4
C8152,F,22,20대,S,N,동작구,2018,11,7,10,4,15,4
C8153,M,33,30대,M,N,용산구,2018,9,8,7,1,35,4
C8154,M,24,20대,S,N,강남구,2018,13,13,8,0,73,4
C8155,M,35,30대,S,N,강남구,2018,10,7,8,3,26,4
C8156,M,56,50대,M,N,용산구,2018,10,8,7,2,34,4
C8157,M,27,20대,S,N,광진구,2018,9,9,6,0,13,4
C8158,F,38,30대,S,N,서초구,2018,13,12,9,1,66,4
C8159,F,39,30대,S,N,강남구,2018,12,10,10,2,54,4
C8160,M,20,20대,M,N,동작구,2018,10,9,6,1,22,4
C8161,M,51,50대,M,Y,용산구,2018,11,10,8,1,41,4
C8162,F,52,50대,S,N,관악구,2018,7,6,7,1,19,4
C8163,F,53,50대,M,N,광진구,2018,12,10,8,2,45,4
C8164,F,54,50대,M,Y,강남구,2018,14,13,8,1,57,4
C8165,F,45,40대,M,Y,관악구,2018,12,12,7,0,65,4
C8166,M,56,50대,S,N,마포구,2018,9,8,6,1,11,4
C8167,F,37,30대,S,N,마포구,2018,9,8,4,1,2,4
C8168,M,38,30대,M,N,마포구,2018,8,8,6,0,13,4
C8169,F,49,40대,M,N,송파구,2018,11,8,8,3,43,4
C8170,M,30,30대,S,N,용산구,2018,12,11,8,1,55,4
C8171,F,21,20대,M,N,강남구,2018,11,9,7,2,27,4
C8172,F,22,20대,S,N,관악구,2018,8,8,6,0,22,4
C8173,F,43,40대,M,Y,용산구,2018,15,12,7,3,57,4
C8174,M,24,20대,S,N,송파구,2018,8,6,7,2,8,4
C8175,M,35,30대,S,N,강남구,2018,9,9,7,0,23,4
C8176,F,56,50대,M,N,서대문구,2018,10,10,7,0,40,4
C8177,F,47,40대,M,N,마포구,2018,13,9,10,4,14,4
C8178,F,38,30대,M,Y,강남구,2018,10,10,6,0,24,4
C8179,F,59,50대,M,N,서대문구,2018,10,10,8,0,40,4
C8180,M,20,20대,S,N,송파구,2018,10,8,8,2,43,4
C8181,F,41,40대,M,N,용산구,2018,10,9,6,1,40,4
C8182,F,52,50대,M,N,강남구,2018,10,9,7,1,33,4
C8183,F,43,40대,M,N,용산구,2018,13,12,8,1,57,4
C8184,F,24,20대,M,N,강남구,2018,13,11,10,2,54,4
C8185,F,35,30대,S,N,광진구,2018,12,11,6,1,47,4
C8186,F,46,40대,M,N,서대문구,2018,12,11,10,1,46,4
C8187,M,37,30대,S,N,송파구,2018,8,8,8,0,12,4
C8188,F,19,10대,S,N,용산구,2018,15,14,9,1,73,4
C8189,F,49,40대,S,N,광진구,2018,9,9,8,0,12,4
C8190,M,30,30대,M,Y,동작구,2018,11,9,8,2,18,4
C8191,F,41,40대,M,Y,용산구,2018,10,7,8,3,34,4
C8192,F,32,30대,M,Y,강남구,2018,9,7,7,2,26,4
C8193,F,23,20대,M,N,서대문구,2018,7,7,5,0,29,4
C8194,F,54,50대,S,N,서대문구,2018,12,11,7,1,40,4
C8195,M,45,40대,M,Y,마포구,2018,15,15,7,0,90,4
C8196,M,36,30대,M,N,용산구,2018,11,10,6,1,24,4
C8197,M,27,20대,S,N,광진구,2018,5,5,5,0,6,4
C8198,F,28,20대,M,Y,용산구,2018,21,15,12,6,72,4
C8199,F,29,20대,M,Y,마포구,2018,21,16,11,5,136,4
C8200,F,30,30대,M,Y,양천구,2018,17,13,11,4,84,4
C8201,F,21,20대,S,N,용산구,2018,10,10,7,0,25,4
C8202,M,42,40대,M,Y,송파구,2018,16,14,9,2,86,4
C8203,F,23,20대,S,N,용산구,2018,9,9,6,0,25,4
C8204,F,44,40대,M,Y,송파구,2018,13,12,8,1,39,4
C8205,F,35,30대,S,N,광진구,2018,14,11,8,3,82,4
C8206,F,56,50대,M,N,양천구,2018,6,5,5,1,7,4
C8207,M,37,30대,S,N,마포구,2018,10,9,6,1,20,4
C8208,F,28,20대,M,Y,강남구,2018,14,10,7,4,51,4
C8209,M,18,10대,S,N,마포구,2018,14,13,9,1,60,4
C8210,M,50,50대,M,N,강남구,2018,10,10,7,0,23,4
C8211,F,21,20대,S,N,광진구,2018,11,9,8,2,43,4
C8212,M,52,50대,M,N,송파구,2018,6,5,4,1,5,4
C8213,M,23,20대,M,N,서대문구,2018,10,9,7,1,48,4
C8214,F,44,40대,M,N,동작구,2018,7,7,6,0,11,4
C8215,M,55,50대,S,N,강남구,2018,8,7,6,1,33,4
C8216,M,56,50대,M,N,용산구,2018,7,7,6,0,37,4
C8217,F,37,30대,M,N,양천구,2018,10,9,8,1,20,4
C8218,F,38,30대,S,N,광진구,2018,11,9,8,2,43,4
C8219,M,66,60대,S,N,관악구,2018,9,8,7,1,19,4
C8220,F,50,50대,M,Y,서대문구,2018,13,10,8,3,44,4
C8221,M,41,40대,M,Y,관악구,2018,16,12,10,4,63,4
C8222,F,32,30대,M,N,광진구,2018,12,10,8,2,45,4
C8223,M,23,20대,M,N,서대문구,2018,7,5,5,2,32,4
C8224,M,24,20대,S,N,관악구,2018,6,6,5,0,1,4
C8225,F,45,40대,M,N,서초구,2018,12,11,10,1,64,4
